id,condition,written_response,age,sex,political_affiliation,conspllm_score,loco_discriminability,consent,moderators_1,moderators_2,moderators_3,moderators_4,moderators_5,moderators_6,moderators_7,moderators_8,moderators_9,moderators_10,moderators_11,moderators_12,moderators_13,moderators_14,moderators_15,moderators_16,moderators_17,moderators_18,moderators_19,moderators_20,moderators_21,moderators_22,moderators_23,moderators_24,moderators_25,moderators_26,moderators_27,moderators_28,moderators_29,moderators_30,manip_1,manip_2,manip_3,manip_4,manip_5,manip_6,gcbs_1,gcbs_2,gcbs_3,gcbs_4,gcbs_5,gcbs_6,gcbs_7,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
299,public_savvy,"The people brushing this off as ""just calibration"" are missing how many red flags are lining up at the same time. We have unexplained pressure drops, a new metallic taste, a multi-million-dollar contract awarded to a private company, executives suddenly dumping stock, and then the independent water quality board gets disbanded right when residents start asking questions. Any one of those facts alone might be explainable. Taken together, they deserve scrutiny.

Critical thinking isn't blindly trusting officials, but it also isn't jumping straight to conclusions. The obvious question is why transparency seems to be decreasing precisely when public concern is increasing. If the water is truly 100% safe, then release all testing data, explain the stock sales, and restore independent oversight. People who dismiss concerns without asking questions are being every bit as uncritical as people who assume a conspiracy without evidence.",40,Male,Independent,3,0.056619674,1,2,4,2,3,4,4,2,3,4,4,4,2,2,2,2,2,2,1,3,3,5,5,3,2,5,3,4,5,2,4,6,5,2,6,5,1,2,2,2,3,3,3,3,142,48.96,28.44,66.21,64.63,17.75,36.62,81.69,64.79,44.37,4.93,2.82,0,0.7,0,0,0.7,2.11,11.97,7.04,1.41,8.45,9.15,8.45,8.45,1.41,16.9,11.27,5.63,5.63,2.11,0.7,2.82,28.87,1.41,18.31,7.04,1.41,0.7,5.63,2.11,6.34,0,2.82,2.82,0,0,0,0,0,0,0,0,10.56,4.23,0,0,0,0.7,2.82,4.93,0,0,0,0,0,0,0,0,4.93,0,0.7,3.52,0.7,0,1.41,0,0,0,0,0,0,0.7,0,0.7,0,1.41,0,0,0,0.7,0.7,0,6.34,6.34,1.41,0.7,1.41,2.11,0,0,5.63,0.7,7.04,0.7,0,0,0,0,0,16.9,5.63,6.34,0,0,1.41,3.52,0
300,public_savvy,"The usual billionaire class behavior, playing Russian roulette with our lives. How is this in any way surprising? Does this skullduggery extend to our own local officials? Time will tell. What's the next step here? Time for a community town hall. Who's with me? Let's get to the bottom of this together.",57,Female,Democrat,2,0.059100628,1,5,6,4,6,4,4,4,3,3,4,3,5,4,6,4,4,2,5,4,3,5,5,4,4,5,3,3,4,3,4,4,2,3,2,4,2,3,2,3,3,3,3,3,52,64.84,96.19,94.47,49.66,6.5,19.23,96.15,69.23,51.92,17.31,9.62,1.92,5.77,0,0,0,7.69,21.15,7.69,1.92,13.46,11.54,3.85,0,0,19.23,9.62,1.92,13.46,9.62,0,3.85,23.08,0,3.85,1.92,1.92,0,1.92,0,0,0,3.85,1.92,0,1.92,0,0,0,0,0,0,11.54,1.92,0,0,0,0,1.92,9.62,0,0,0,0,5.77,3.85,1.92,0,3.85,1.92,0,1.92,0,0,3.85,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,7.69,17.31,1.92,1.92,13.46,0,0,0,7.69,0,11.54,1.92,0,0,0,0,0,23.08,7.69,1.92,7.69,0,5.77,0,0
301,private_control,"Too convenient. This is shady. Aegies Dynamics is definitely hiding something. The city is helping them. I'm concerned about the people living there. It really should be inspected asap. The presssure drops were the warning sign, and now they're trying to silenc the truth before the fallout.  Shame on them. I don't trust the mayor's ""safe"" claim at all.",57,Female,Independent,3,0.028077006,1,5,4,3,3,6,6,6,1,6,1,1,1,1,2,1,4,1,5,2,3,4,5,6,2,2,1,3,1,3,2,3,1,6,1,1,3,3,3,3,3,3,3,3,59,29.33,50.15,12.81,5.94,6.56,16.95,84.75,69.49,59.32,13.56,8.47,3.39,0,0,0,5.08,5.08,15.25,11.86,0,10.17,15.25,10.17,5.08,1.69,18.64,6.78,1.69,5.08,3.39,1.69,0,28.81,1.69,11.86,1.69,0,3.39,1.69,3.39,0,0,10.17,3.39,5.08,3.39,0,1.69,0,0,0,0,16.95,8.47,1.69,0,0,1.69,1.69,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,0,5.08,10.17,3.39,0,5.08,1.69,0,0,5.08,1.69,11.86,0,1.69,1.69,0,0,0,27.12,15.25,1.69,0,0,6.78,3.39,0
302,private_control,my thoughts were are they going to run out of water and the city's independent water quality testing board was abruptly disbanded last week. and I wonder about the  local journalist discovered that Aegis Dynamics executives recently sold off large portions of their company stock. and I do not recommend private tech firm called Aegis Dynamics to install automated smart-filtration sensors throughout the city’s water systems especially when they sold a large stock of it.,51,Female,Republican,3,-0.01170519,1,5,5,3,5,3,5,6,5,1,1,5,1,2,2,1,3,1,1,2,3,6,5,4,2,3,5,2,5,4,6,3,2,6,2,1,5,1,2,1,3,2,2,2,75,70.82,19.67,79.53,39.67,25,30.67,76,60,41.33,10.67,8,4,0,0,0,4,2.67,9.33,5.33,0,12,5.33,4,5.33,1.33,14.67,8,5.33,1.33,0,0,1.33,22.67,0,8,4,0,0,1.33,0,2.67,0,1.33,1.33,0,0,0,0,0,0,0,0,8,2.67,0,0,0,0,1.33,4,0,0,0,0,2.67,0,0,2.67,8,0,0,5.33,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,1.33,5.33,0,1.33,4,0,0,0,6.67,8,1.33,2.67,0,0,0,0,0,8,4,0,0,0,2.67,1.33,0
303,public_control,"It is very coincidental that the water pressure dropped and a metallic taste started around the same time the city formed a contract with Aegis.  I think some research needs to be done to see what exactly happened in that contract.  The pressure should not have changed just because of the addition of smart-filtration sensors.  Also, why was the water quality testing board disbanded.  That is a huge red flag.  We need the testing board back in place and our water tested on a regular basis.",58,Female,Republican,3,-0.018196434,1,3,3,3,3,5,5,5,1,4,2,5,5,4,2,5,5,2,3,4,5,2,3,4,3,2,2,2,3,3,3,1,2,5,1,6,1,4,2,3,4,4,3,4,86,79.24,40.06,16.67,NA,14.33,24.42,81.4,70.93,51.16,9.3,3.49,1.16,2.33,0,0,0,5.81,18.6,12.79,0,10.47,8.14,5.81,4.65,1.16,20.93,4.65,3.49,2.33,2.33,0,0,23.26,0,13.95,1.16,4.65,3.49,0,1.16,2.33,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,6.98,0,0,6.98,0,0,1.16,0,0,0,0,0,0,1.16,0,2.33,0,0,0,0,0,0,0,1.16,8.14,11.63,0,1.16,6.98,2.33,0,0,3.49,8.14,3.49,0,0,0,0,0,0,9.3,6.98,1.16,0,0,0,1.16,0
304,private_savvy,The drop in water pressure along with slight metallic taste in the water makes me suspicious since it has happened after Aegis Dynamics installed automated smart-filtration sensors in the city's water systems. The disbanding of the city's independent water quality testing board along with large insider selling of Aegis Dynamics stock reinforces my suspicions about what Aegis Dynamics is doing.,46,Male,Republican,3,0.015107945,1,6,6,5,6,4,2,2,3,2,3,5,2,2,3,4,5,4,2,4,4,3,5,5,4,2,3,3,4,3,2,3,2,5,1,1,5,3,2,3,3,3,3,4,60,98.32,15.75,51.55,1.23,30,33.33,60,55,40,6.67,3.33,3.33,0,0,0,0,3.33,10,8.33,0,20,5,1.67,3.33,0,11.67,6.67,3.33,0,0,0,0,13.33,0,8.33,3.33,3.33,0,0,0,1.67,0,3.33,0,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,1.67,3.33,0,0,1.67,1.67,0,1.67,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,1.67,8.33,0,1.67,5,0,0,0,3.33,1.67,5,0,0,0,0,0,0,8.33,3.33,0,0,0,3.33,1.67,0
305,public_control,What has happened with the city of Riverbend and its water is a crime.  The mayor and whoever is running the municipal water board should be arrested for their part in what happened with the water in the city.  Aegis Dynamics should also be held accountable because they probably knew what was happening with selling such large shares of stock.  They probably had inside knowledge.,48,Male,Democrat,2,0.057809114,1,6,6,6,6,5,6,5,1,6,6,6,6,6,6,5,6,5,5,5,6,5,6,4,5,6,6,6,5,6,6,2,2,6,2,5,5,4,2,2,4,4,2,4,65,58.14,75.04,9.12,NA,16.25,23.08,84.62,75.38,60,12.31,6.15,0,0,0,0,4.62,6.15,13.85,9.23,0,13.85,13.85,4.62,6.15,0,24.62,3.08,3.08,1.54,0,0,1.54,24.62,0,12.31,3.08,1.54,3.08,3.08,0,1.54,0,0,0,0,0,0,0,0,0,0,0,13.85,1.54,0,0,0,0,0,7.69,0,0,0,0,3.08,3.08,0,0,1.54,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23,0,1.54,7.69,0,0,0,0,9.23,4.62,0,0,0,0,0,0,6.15,6.15,0,0,0,0,0,0
306,public_control,"Wtf is happening over there? The sell of and the disbandment are suspicious. Id like an explanation from the city on why these two things happened right as the water pressure started dropping and tasting like metal. And if the independent quality testing board quit, how can the mayor make the claim that the water is safe?",45,Male,Independent,2,0.0229944,1,4,3,4,3,3,3,3,3,5,3,4,3,3,3,3,4,3,4,3,4,4,2,4,3,4,3,3,3,4,3,2,2,5,2,2,3,2,2,2,3,3,2,3,57,86.92,14.81,22.93,20.23,14.25,21.05,85.96,77.19,56.14,7.02,1.75,1.75,0,0,0,0,5.26,21.05,15.79,1.75,12.28,8.77,5.26,8.77,0,22.81,5.26,1.75,1.75,0,1.75,0,24.56,0,15.79,5.26,5.26,3.51,1.75,0,3.51,0,5.26,1.75,1.75,1.75,0,1.75,0,0,0,1.75,5.26,1.75,0,0,0,0,0,1.75,0,0,0,0,1.75,1.75,0,0,3.51,0,0,1.75,1.75,0,1.75,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,1.75,0,8.77,7.02,0,0,5.26,0,0,0,1.75,3.51,7.02,0,1.75,1.75,0,0,0,8.77,3.51,1.75,3.51,0,0,0,0
307,public_control,It seems that we've been duped by our city officials are lining their pockets and not putting the citizens first. Shame on them. Fire them all and re-elect better officials who will look out for our best interests and make sure we're not being poisoned. I am sick of government doing shady things behind our backs. We need to stand up for ourselves.,58,Female,Republican,3,0.075699866,1,5,4,2,4,5,5,3,3,5,4,5,4,3,4,2,4,4,5,5,5,5,4,5,3,5,3,6,4,1,4,4,4,6,4,3,3,4,3,4,4,4,3,4,63,18.12,99,24.32,1.48,12.6,15.87,92.06,76.19,60.32,23.81,19.05,1.59,11.11,0,0,4.76,4.76,12.7,1.59,1.59,14.29,12.7,0,4.76,3.17,19.05,11.11,3.17,20.63,11.11,3.17,6.35,17.46,1.59,6.35,1.59,0,1.59,1.59,0,3.17,0,9.52,3.17,6.35,3.17,0,3.17,0,0,0,0,22.22,1.59,0,0,0,1.59,0,19.05,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,3.17,3.17,1.59,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,1.59,7.94,15.87,6.35,1.59,7.94,1.59,0,0,0,3.17,6.35,4.76,0,0,0,0,0,12.7,7.94,0,0,0,3.17,1.59,0
308,public_control,looks like someone is trying to cover something up. someone needs to look into the sitution. and a investigation needs to be done before someone get really sick. maybe a court order needs to happen for a maniditory test of the water. and a big firm selling off large amounts of stocks all of a sudden is extremly fishy,50,Male,Independent,3,0.015179634,1,4,3,3,4,2,3,2,4,3,4,5,3,3,5,2,5,3,4,4,5,4,5,3,2,5,6,2,5,3,3,3,4,6,3,2,3,3,3,3,3,3,2,4,59,98.37,69.65,1,5.94,11.8,16.95,88.14,81.36,55.93,6.78,0,0,0,0,0,0,6.78,13.56,11.86,0,22.03,6.78,3.39,5.08,0,22.03,8.47,6.78,3.39,0,1.69,1.69,28.81,1.69,18.64,1.69,0,6.78,8.47,1.69,0,0,1.69,0,1.69,1.69,0,1.69,0,0,0,0,5.08,0,0,0,0,0,0,5.08,0,0,0,0,0,0,0,0,6.78,0,0,5.08,3.39,0,1.69,1.69,1.69,0,0,0,0,0,0,5.08,0,1.69,0,0,0,0,0,0,6.78,6.78,1.69,0,3.39,3.39,0,0,3.39,1.69,10.17,0,0,0,0,0,0,6.78,6.78,0,0,0,0,0,0
309,public_savvy,"My reaction is that it's unusual that the executives who own the company that handles the city's water filtration have sold off a lot of their stock, and that the independent water quality testing board was abruptly disbanded last week. It appears unusual that they did that, and I figured it is something we should look into.",45,Male,Republican,2,-0.0033726692,1,2,4,1,2,3,1,2,2,3,6,2,1,1,3,2,2,1,1,1,5,4,4,3,2,2,1,3,4,1,1,4,4,5,5,4,2,2,1,2,2,2,1,2,57,15.72,60.92,14.46,NA,28.5,26.32,84.21,70.18,54.39,28.07,10.53,3.51,1.75,0,0,3.51,17.54,22.81,8.77,0,5.26,12.28,0,3.51,0,21.05,5.26,3.51,5.26,1.75,0,3.51,26.32,0,10.53,1.75,1.75,1.75,3.51,0,1.75,0,0,0,0,0,0,0,0,0,0,0,8.77,0,0,0,0,0,0,7.02,0,0,0,0,0,0,0,0,7.02,0,0,5.26,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,8.77,5.26,0,1.75,3.51,0,0,5.26,7.02,7.02,0,0,0,0,0,0,10.53,3.51,3.51,0,0,3.51,0,0
310,public_savvy,"The recent developments at Aegis provide critical context into the water situation at Riverbend. The executive sell off, coupled with the disbanding of the water testing board, are indicative of a crisis that cannot go unnoticed. We, the community of Riverband, demand an independent audit of the Aegis company to determine if they still have the ability to serve our community. Secondly, it is critical that we acquire a new independent water quality testing service to ensure the safety of our water. This an imperative call to action to protect our community at the most basic level.",38,Male,Independent,2,-0.012500465,1,5,5,5,5,5,4,2,2,5,3,5,6,4,5,4,5,4,5,5,4,4,4,4,3,4,3,5,4,3,4,4,5,5,6,6,1,3,3,3,4,4,3,4,97,98.51,87.4,10.94,34.77,19.4,29.9,84.54,62.89,49.48,10.31,6.19,0,5.15,0,0,1.03,4.12,22.68,14.43,1.03,16.49,4.12,2.06,1.03,1.03,10.31,7.22,3.09,11.34,8.25,1.03,2.06,12.37,0,7.22,1.03,0,1.03,1.03,0,4.12,0,3.09,2.06,1.03,0,0,0,0,0,0,0,12.37,2.06,0,0,0,0,1.03,9.28,0,0,0,0,0,0,0,0,7.22,0,0,5.15,2.06,0,0,0,0,0,0,0,0,0,0,4.12,0,1.03,0,0,0,0,3.09,0,4.12,6.19,2.06,2.06,3.09,0,0,0,2.06,0,4.12,0,0,0,0,0,0,10.31,5.15,5.15,0,0,0,0,0
311,private_savvy,"This is exactly the kind of thing that proves that the average person is getting lied to and cheated on by their representatives! Why can't people just come clean about a bad situation, apologize, and then do the right thing? And the sad thing is, most people will never know about this, or won't have the energy to react to it, because we're all just trying to survive our own day-to-day lives.",48,Female,Democrat,2,0.0787549,1,2,2,3,2,4,5,4,2,5,2,5,4,4,4,5,4,3,4,5,2,5,5,2,1,5,4,6,5,2,6,2,1,6,1,4,3,4,2,4,3,4,3,3,72,19.76,56.63,15.38,2.17,24,13.89,97.22,79.17,62.5,15.28,4.17,0,2.78,0,0,1.39,11.11,19.44,8.33,0,12.5,12.5,8.33,8.33,4.17,22.22,6.94,5.56,6.94,2.78,1.39,2.78,29.17,2.78,15.28,2.78,4.17,2.78,1.39,2.78,4.17,0,5.56,1.39,4.17,2.78,0,2.78,0,0,1.39,0,12.5,4.17,1.39,1.39,1.39,1.39,0,8.33,0,0,0,0,1.39,1.39,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,11.11,2.78,0,1.39,2.78,0,0,0,4.17,1.39,9.72,2.78,0,0,0,0,0,18.06,1.39,6.94,1.39,1.39,4.17,2.78,0
312,public_control,I think there needs to be much more transparency in this situation. Drinking water is a public safety issue and therefore everything about the water sanitation should be discussed. This affects all areas of public health and can have a dramatic effect on the whole community. It's outrageous that the independent water quality board was disbanded. This is the only way to make sure that our water quality is as it should be.,60,Male,Democrat,1,-0.00979054,1,5,5,3,4,4,4,3,6,3,4,3,6,5,6,6,6,6,6,5,2,6,5,4,4,5,6,5,5,4,5,2,2,6,6,4,4,3,3,3,4,3,3,4,73,38.1,48.19,1.12,20.23,14.6,20.55,84.93,71.23,56.16,13.7,2.74,1.37,1.37,0,0,0,10.96,20.55,8.22,0,9.59,16.44,4.11,4.11,0,23.29,10.96,5.48,2.74,2.74,0,0,27.4,5.48,13.7,4.11,2.74,5.48,0,0,1.37,0,2.74,1.37,1.37,0,0,0,0,0,0,0,5.48,2.74,0,0,0,1.37,1.37,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,1.37,0,0,0,0,0,1.37,0,1.37,0,0,0,0,0,0,1.37,0,1.37,8.22,2.74,0,4.11,1.37,0,0,0,2.74,9.59,2.74,0,0,0,0,0,8.22,6.85,0,0,0,1.37,0,0
313,private_savvy,These intermittent unexplained drops in water and slight metallic taste are likely due to disruptions from the smart filtration devices. I believe we need to arrange for water testing and request immediate response from the contracted water provider.  It appears that water quality and delivery problems are correlated.,56,Male,Independent,2,-0.027801119,1,4,4,4,4,4,4,4,2,5,3,5,3,3,2,2,2,2,2,2,3,5,4,4,3,5,5,5,5,2,4,2,2,5,2,2,5,2,1,2,2,3,1,2,48,82.63,52.49,8.11,52.41,16,39.58,72.92,60.42,37.5,10.42,4.17,2.08,2.08,0,0,0,6.25,8.33,4.17,0,12.5,4.17,0,6.25,0,16.67,8.33,2.08,4.17,2.08,0,2.08,25,0,16.67,2.08,4.17,2.08,4.17,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,6.25,4.17,0,2.08,0,0,2.08,2.08,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,4.17,0,0,0,0,0,0,2.08,0,2.08,0,2.08,0,0,0,0,0,0,4.17,8.33,0,0,4.17,2.08,0,0,4.17,2.08,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0
314,private_control,Something is wrong with the water or it appears. I am not sure how all these issues arise and there is nothing going on at all. Seems highly unlikely even though they claim it is 100 percent safe. I am not sure why these issues keep happening but it does not seem 100 perecent safe like the mayors office says.,46,Male,Republican,3,0.001612097,1,4,4,3,4,3,3,3,5,4,4,4,3,3,4,3,4,4,4,4,3,5,4,3,4,5,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,60,6.39,1.24,51.55,72.45,15,11.67,90,78.33,58.33,15,5,3.33,0,0,0,1.67,10,10,3.33,3.33,6.67,10,8.33,6.67,6.67,21.67,6.67,5,0,0,0,0,41.67,5,25,5,3.33,0,15,0,6.67,0,6.67,5,1.67,0,0,0,0,0,0,0,8.33,5,0,0,0,1.67,1.67,3.33,0,0,0,0,1.67,1.67,0,0,1.67,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,6.67,5,0,1.67,1.67,1.67,0,0,0,0,15,1.67,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0
315,public_control,"It's pretty obvious what's going on here. The city is corrupt and we're all gonna get screwed. If we don't do something, we might become the next Flint. I hope people report this to the state and talk about how these techbros ruined the water here. The fact that they got rid of the water testing board is especially egregious; we're getting screwed for sure.",28,Male,Independent,3,0.049767196,1,5,5,5,4,4,4,3,3,3,3,5,5,5,5,6,6,4,5,4,2,2,4,3,6,5,5,3,2,2,4,5,6,5,3,4,2,3,2,2,3,3,2,4,65,14.06,91.46,9.12,6.78,13,15.38,83.08,78.46,58.46,18.46,9.23,1.54,6.15,0,0,1.54,9.23,15.38,9.23,0,9.23,15.38,9.23,4.62,1.54,29.23,7.69,1.54,6.15,6.15,0,0,29.23,1.54,13.85,1.54,1.54,1.54,7.69,1.54,1.54,0,4.62,1.54,3.08,1.54,1.54,0,0,0,0,0,13.85,3.08,0,0,0,1.54,1.54,9.23,0,0,0,0,1.54,1.54,0,0,3.08,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,1.54,4.62,0,0,0,0,0,0,10.77,6.15,0,1.54,4.62,0,0,0,1.54,0,10.77,6.15,1.54,1.54,0,0,0,18.46,7.69,1.54,0,0,7.69,1.54,0
316,public_savvy,"It is incredibly naive to brush this off as simple 'system calibration.' Let's actually look at the facts and timelines here, because the coincidence is too glaring to ignore.

First, the city signs a multi-million-dollar exclusive contract with a private firm. Immediately after, we start getting metallic-tasting water and pressure drops. If it were just a routine technical hiccup, why did Aegis Dynamics executives suddenly dump large portions of their company stock? Insiders don't mass-sell stock when a project is going perfectly; they do it when they know a storm is coming.

To top it all off, the city conveniently disbands the independent water testing board right when we need transparency the most. The mayor’s office telling us it’s '100% safe' is standard damage control. If you're still defending this situation as standard maintenance, you're missing the bigger picture. This has all the classic warning signs of corporate mismanagement and a complete lack of municipal oversight. We need real, independent answers, not corporate reassurances.",57,Female,Republican,3,0.020905793,1,5,5,4,3,5,4,3,3,4,4,5,5,4,4,5,5,2,4,4,5,6,6,5,3,5,6,4,4,5,6,4,6,6,6,6,4,4,4,4,4,4,4,4,164,42.94,71.73,16.73,28.37,14.91,31.1,83.54,68.29,48.78,10.98,6.1,0,3.05,1.22,0,1.83,4.88,14.02,9.15,1.22,7.93,8.54,7.93,7.32,1.22,15.85,12.2,4.88,6.1,3.05,0.61,2.44,24.39,1.22,11.59,1.22,1.83,1.83,1.22,2.44,3.66,0,3.05,1.83,1.22,0,0,0,0,0,0,0,10.98,3.05,0,0,0,0,1.83,6.1,0,0,0,0,1.22,0.61,0,0.61,4.88,0,0,4.88,0,0,0.61,0,0,0,0,0,0,0,0,1.22,0,0.61,0.61,0.61,0,0,1.22,0,7.32,7.93,2.44,1.22,3.05,2.44,0,0,5.49,1.22,6.71,0.61,0,0,0,0,0,21.34,6.1,4.88,0.61,0,6.1,3.66,0
317,public_savvy,Everyone needs to be alerted to the situation with the city water system in Riverbend.  All of Riverbend city residents are being affected by the water system filtration failures.  There have been reports that the company responsible is about to be closed or at least suffer serious cutbacks in service.  In addition the water testing board  hired by the city has been disbanded.,72,Male,Republican,2,-0.019129626,1,2,3,2,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,2,4,2,4,3,4,4,4,5,3,3,4,3,3,3,3,3,4,4,3,3,3,63,95.87,40.06,16.25,6.51,15.75,28.57,82.54,63.49,50.79,3.17,0,0,0,0,0,0,3.17,14.29,9.52,0,17.46,14.29,1.59,1.59,0,20.63,6.35,4.76,1.59,0,1.59,0,19.05,3.17,7.94,0,3.17,1.59,1.59,0,1.59,0,1.59,0,1.59,1.59,0,1.59,0,0,0,0,7.94,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,11.11,0,1.59,9.52,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,1.59,0,1.59,14.29,1.59,0,12.7,0,0,0,0,6.35,6.35,3.17,0,0,0,0,0,6.35,6.35,0,0,0,0,0,0
318,private_control,"This is a very messed up situation! They are supposed to be helping people from being poisoned by this water, yet all they think about is their bottom line! I am so pissed off right now, and something needs to be done. This company needs to be exposed for lying to the people immediately. What happened to protecting one another, smh....what a mess",48,Female,Independent,3,0.04751265,1,4,4,2,5,4,4,3,3,4,3,5,4,3,5,3,4,3,2,4,3,3,3,5,3,4,5,3,3,4,4,2,5,6,2,4,2,3,3,3,4,4,1,4,64,22.41,40.06,5.64,1,12.8,17.19,95.31,76.56,67.19,18.75,7.81,3.13,0,0,0,4.69,10.94,15.63,4.69,1.56,15.63,15.63,9.38,3.13,0,25,1.56,4.69,1.56,1.56,0,0,28.13,1.56,14.06,1.56,0,7.81,3.13,0,1.56,0,9.38,1.56,7.81,3.13,0,3.13,0,3.13,0,3.13,10.94,1.56,1.56,0,0,0,0,7.81,0,0,0,0,0,0,0,0,1.56,0,0,1.56,0,0,3.13,1.56,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,1.56,0,6.25,6.25,0,1.56,4.69,0,0,0,4.69,3.13,10.94,3.13,1.56,1.56,0,0,0,17.19,9.38,4.69,0,3.13,0,0,0
319,private_control,"It appears that something unsavory may be going on, based on the water pressure loss and taste issues, and very possibly related to the city's deal with Aegis Dynamics. It's odd that that company recently sold large portions of its stock; that might signal a problem with some of their products, maintenance or some related matter. It's also very weird that the city's independent water testing board was recently disbanded. There are multiple signs that there really may be a problem with the recent changes and new products - and it looks like there may be efforts to cover these problems up with unhelpful platitudes about system calibration and such.",71,Female,Independent,3,-0.0243797,1,4,4,2,4,5,4,4,2,5,2,6,5,4,5,5,4,5,5,3,4,5,5,4,2,4,5,4,5,3,4,4,3,6,2,2,5,2,3,2,3,2,3,3,109,39.16,29.87,21.44,5.27,27.25,24.77,82.57,67.89,54.13,12.84,0.92,0,0,0,0,0.92,11.93,16.51,5.5,0,11.93,10.09,8.26,6.42,0,15.6,6.42,4.59,0.92,0,0.92,0,26.61,0,17.43,1.83,1.83,0,7.34,0.92,2.75,0,3.67,0.92,2.75,0,0,0,0,0,0,0,2.75,0.92,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,6.42,0,0,5.5,0.92,0,0.92,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0.92,1.83,1.83,7.34,0,0.92,3.67,1.83,0,0,4.59,1.83,4.59,4.59,0,0,0,0,0,11.93,3.67,2.75,0,0,3.67,1.83,0
320,private_control,"Honestly this feels weird. The water suddenly tastes different, pressure keeps dropping, the company executives are selling stock, and then the testing board gets disbanded? Maybe there's an innocent explanation, but my first thought is that someone knows more than they're saying. I'd definitely be questioning the city's assurances and wondering why independent oversight disappeared right when concerns started popping up.",53,Male,Democrat,3,-0.009144247,1,5,5,3,3,4,5,4,4,4,5,5,4,4,5,4,3,4,6,4,4,5,5,4,4,3,4,5,4,4,4,3,5,1,1,1,6,3,2,3,3,3,3,3,61,19.57,10.78,98.05,44.83,15.25,39.34,85.25,72.13,44.26,9.84,4.92,3.28,0,0,0,1.64,4.92,14.75,8.2,1.64,3.28,9.84,9.84,9.84,0,31.15,8.2,3.28,3.28,0,0,3.28,42.62,0,27.87,9.84,1.64,1.64,6.56,4.92,6.56,0,1.64,1.64,0,0,0,0,0,0,0,0,11.48,6.56,0,0,0,1.64,3.28,3.28,0,0,0,0,0,0,0,0,6.56,0,0,4.92,1.64,0,1.64,0,0,0,0,0,0,1.64,0,0,0,1.64,0,0,0,0,0,3.28,1.64,9.84,1.64,0,4.92,0,0,1.64,6.56,3.28,14.75,0,0,0,0,0,0,19.67,4.92,6.56,1.64,0,6.56,0,0
